label,text
0,boy I love u Grl Hogolo Boy gold chain kodstini Grl Agalla boy necklace madstini Grl agalla Boy Hogli 1 mutai eerulli kodthini Grl I love U kano
0,haha I hear text
0,Ill tomorrow send
0,SHIT BABE THASA bit messed UPYEH
0,oh s late good night u tomorrow Iam sleep night night
0,cheer u TEX MECAUSE u werebored yeah OKDEN HUNNY R UIN WK SATSOUNDS LIKEYOUR HAVIN GR8FUN J KEEP UPDAT COUNTINLOTS loveme xxxxx
0,sorry   meet Ill later
0,Yo Howz u girl ring india L
0,yeah bad
1,hard LIVE 121 chat 60pmin choose girl connect LIVE Call 09094646899 Cheap Chat uks big live service vu BCM1896WC1N3XX
0,I tag MY friend count friend
1,hear U4 Call 4 rude chat private line 01223585334 cum Wan 2C pic gettin shag text PIX 8552 2end send stop 8552 SAM xxx
0,ok
0,long time remember today
0,shop lor juz arrive
0,thank u IT BETTER work CAUSE I feel
0,challenge I know
0,ur hdd casing cost
0,mystery solve open email s send batch sweetie
0,I describe lucky I m actually awake noon
1,2nd time try contact u U win 1450 prize claim 09053750005 b4 310303 tcsstop SMS 08718725756 140ppm
0,today sorry day angry misbehave hurt plz plz SLAP URSELF Bcoz ur fault I m basically good
0,cheer card   time year
1,hot live FANTASIES 08707509020 20p min NTT Ltd PO Box 1327 Croydon CR9 5WB 0870k
0,people msgs think Iam addict msge wrong bcoz know Iam addict sweet Friends BSLVYL
0,ugh hopefully asus ppl randomly reformat
0,facebook huh lol
0,Mah b Ill pick tomorrow
0,otside leu come 2morrow maga
0,u plumber tape wrench borrow
1,Dear Voucher Holder claim week offer PC httpwwwetlpcoukreward TsCs apply
0,vl bcum difficult
1,UR 2 bahamas CallFREEFONE 08081560665 speak live operator claim Bahamas cruise of2000 cash 18only opt txt X 07786200117
0,waitin usual   come sch oredi
0,meeting da I
0,K k   watch film
0,cinema plus drink appeal tomo   fr thriller director like mac 830
0,size elephant tablet   u shove um ur ass
0,people special sight remain special till sight maintain till life end cr da
0,parent Kidz friend n colleague scream surprise   I wait sofa     NAKED
0,dunno juz askin cos card 20 4 salon hair sense tot da   cut ur hair
0,good morning pookie pie Lol hope I wake u
0,maybe wake fucking 3 wouldnt problem
0,happy birthday youdearwith lot loverakhesh NRI
0,Howz person story
1,2nd time try 2 contact u U win 750 Pound prize 2 claim easy 08712101358 NOW 10p min btnationalrate
0,x2   ltgt  
0,hi neva worry bout da truth coz truth lead 2 ur heart unique person like u deserve Sleep tight morning
1,ur award City Break win 200 Summer shopping spree wk txt store 88039skilgmetscs087147403231winawkage16150perwksub
0,ur paper today e morn aft
0,I lick drop   ready use mouth
0,expect text Hope tomo
0,great p diddy neighbor come toothpaste morning
0,I av new number    wil u use oneta
0,poke man everyday teach canada abi hi
0,7 lor Change 2 suntec Wat time u come
0,deam online shop ask
0,curious cuz ask I
0,Nicenicehow work
0,okay lor Wah like def let Haha term condition
0,haha yup hopefully   lose kg mon hip hop orchard weigh
0,s good r u work
0,oh yes I ve little weather ve kind coccoone home
0,home
0,phone weird auto correct
0,oops phone die I know yeah I like
0,mus ask u 1st wat meet 4 lunch den u n meet lor u wan 2 ask da ge 1st confirm w asap
0,u mind I bedroom minute    ok I se sexy mood come 5 minut latr wid caken wife
0,oh yeahand HAV GREAT TIME NEWQUAYSEND ME POSTCARD 1 LOOK girl IM GONEU know 1IM talkin BOUTxx
0,divorce Lol s
0,s ur pin
0,babe money pick bread milk   Ill home
0,I want snow freezing windy
1,URGENT try contact U Todays draw win 2000 prize guarantee Call 09066358361 land line Claim Y87 Valid 12hrs
0,come mahal bus stop ltdecimalgt
0,Don knowthis week m tirunelvai da
0,I baby I promise treat I bet good care
0,like hotel dusk game think solve puzzle area thing
1,thank ringtone order reference number X29 mobile charge 450 tone arrive customer service 09065989180
0,hi love day Fuck morning I wake drop cell way stair alright   phew I miss
0,pain catch
0,sorry da thangamit mistake
0,I need Coz
0,Rose redred bloodblood heartheart u u send tis ur friend include u like u 1u r poor relation 2u need 1 support 3u r frnd 2 4some1 luvs u 5 some1 pray god marry u try
0,Wifehow know time murder exactly
1,chance win cash 100 20000 pound txt CSH11 send 87575 Cost 150pday 6days 16 tsandc apply Reply HL 4 info
1,ur cashbalance currently 500 pound   maximize ur cashin send COLLECT 83600 150pmsg cc 08718720201 po BOX 11414 TCRW1
0,I feel like dick I sleep text facebook message Sup town
0,plm come da way
0,guess want time watch
0,height recycle Read twice People spend time earn money money spend spend time Good morning smile
0,yup   comin
0,yes princess Toledo
0,aight text mu Ill swing need somebody door
0,Ron fri leh N ding tai feng reservation wait lor
0,good swimsuit allow
0,okay soon good
0,cute thought friendship necessary share secret ur close Frnd
0,ok ve send u da late version da project
0,Good Morning Dear great amp successful day
0,pls accept day beg change number
0,squeeeeeze christmas hug u lik frndshp den hug u 3 u r cute 6 u r luvd 9 u r lucky None People hate u
0,ok anybody ask abt u tel themP
0,funny fact Nobody teach volcano 2 erupt tsunamis 2 arise hurricane 2 sway aroundn 1 teach hw 2 choose wife natural disaster happen
0,  ring weekend wot
0,track lighter find
0,sorry I help
0,Babe I need advice
0,Ill leave ok
0,come medical college 7 pm forward da
0,Kkits goodwhen
0,I lasagna vodka
0,HI kate u I ring ASAP XXX
0,people   tour   I think sofa thing send   curious sugar
0,tell drunk
0,fucking chickene message late woould buzz I hear word
1,congratulation thank good friend U WON 2000 Xmas prize 2 claim easy 08718726978 10p minute btnationalrate
0,I m look excuse city
0,yup m coffee wif fren fren drive shell lift
0,o shore takin bus
0,u deus ex
0,I send email mind   ltgt   time night
1,44 7732584351 want New Nokia 3510i colour phone DeliveredTomorrow 300 free minute mobile   100 free text   Free Camcorder reply 08000930705
0,tap   spile seven   pub gas st broad st canal Ok
0,ok come n pick u engin
0,want tell m short onedge late
0,Raviyog Peripherals bhayandar east
0,K actually guy meet sunoco howard right way
1,1 new voicemail 08719181513
0,MOON come color dream star musical sms warm Peaceful Sleep Good Night
0,finish eat Got u plate leftover time
0,thanx lot
0,hurry home u big butt Hang caller u Food I m starve ask I cook
0,lol right diet Everyday I cheat I m mean fatty
0,great day beautiful
0,happen interview
0,solve d case   man find murder   ltdecimalgt   ltgt   AfterNoon 1his wife Police 2police question 3wife siri sleep murder place 4cook I cook 5gardener I pick vegetable 6HouseMaid I 2 d post office 7children 2 play 8neighbour 2 marriage Police arrest d murderer immediately s Reply Reason U r brilliant
0,Badrith chennaii surely pick usno competition
0,I tot group mate Lucky reply Wat time   need leave
0,hey I ve half   I owe
0,hey tmr maybe meet yck
0,ALRITE SAM NIC CHECKIN ur NUMBERSO ITTB
0,easy pay I   ltgt yrs pay early
0,worry I m sure ll
0,gas station like block away house ll drive right armenia end swann howard
1,u know ask date service 2 contact guess CALL 09058097189 reveal POBox 6 LS15HB 150p
1,camera   award SiPix Digital Camera 09061221066 fromm landline Delivery 28 day
0,tuition 330 hm 1120 1205 mind
0,I m smoke people use wylie smoke justify ruin shit
0,dear good morning feel dear
0,little Meds 8 hour 5 pain I hope I die
0,beautiful tomorrow come come today hunt beautiful tomorrow waste wonderful today goodmorning
0,dunno lei   decide lor abt leona oops tot ben n msg
0,hi in2 pub   great 2 c u u cud come
1,today Voda number end 5226 select receive 350 award hava match 08712300220 quote claim code 1131 standard rate app
1,message free welcome new   improve Sex   dog club unsubscribe service reply STOP msgs150p 18
0,Honeybee I m d sweetest d World God Laughed amp WaitU Havnt Met d Person read Msg MORAL GOD crack Jokes gmgngegn
0,easy
1,RCT THNQ Adrian u text Rgds Vatian
0,stop I cancer throat hurt talk I answer I I m babysitte Monday
0,ll tough Ill I
0,IM GONNAMISSU SO MUCHI IL SEND U A POSTCARD buttheres abouta MUCH CHANCE MEREMEMBERIN ASTHERE OFSI breakin contract LUV Yaxx
0,ee msg na poortiyagi odalebeku Hanumanji 7 1hanuman 2bajarangabali 3Maruti 4Pavanaputra 5Sankatmochan 6Ramaduth 7mahaveer ee 7   ltgt   janarige ivatte kalisidare saturday olage ondu good news keluviri Maretare inde 1 dodda problum nalli siguviri idu matra   ltgt   true neglet
0,HI DARLIN I FINISH AT 3 u 1 2 PICK I meet ME text number LUV KATE xxx
0,set place heart mind mind easily forget heart remember Wish Happy Valentines day
0,m surprised guess right lor
0,okie   wan meet bishan cos bishan I m drive today
0,oh ho time u use type word
0,HI DARLIN work u trouble IJUST TALKED MUM morning I REALLY good time night IM GOIN soon I u
0,I know serve I mean
0,huh Hyde park mel ah opp confuse tts e good choice den juz
0,oh gei happend tron maybe ill dl 3d
1,free message activate 500 free text message reply message word free term   condition visit www07781482378com
0,I know girl safe selfish know pa thank good night
0,worry hope photo shoot spiffe fun workage
0,I m freeze crave ice Fml
0,Kay
0,eh sorry leh I din c ur msg sad lar I watch tv u office
0,Yo m right yo work
0,ok darlin supose ok worry muchi film stuff mate babysit therexx
0,u mind I bedroom minute    ok I se sexy mood come 5 minut latr wid caken wife
0,I don wake I check stuff true available space pls embassy send mail
0,nope Juz work
0,huh fast Dat mean u finish paint
0,number u live 11
0,party 7 day week study lightly I think need draw custom checkboxe know hardcore
0,Sac score big hundredhe set batsman
0,send yettys number pls
0,cost approx   month
0,ok theory test   book I think 21 Coz think wanna jiayin free
1,contact date service know find land line 09050000928 PoBox45W2TG150P
0,s fine know want question
0,sorry late start way
0,u urself lor
0,I GAS STATION GO
0,k u bore come home
0,Babe   I love   cover face kiss
0,like I throw smoke friend car time awesome
0,check da  
0,walmart Ill stay
0,I forget couple buck send tomorrow k I love ya
0,oh great Ill disturb talk
0,Reverse cheat mathematic
0,Ure welcome catch u break english
0,problem baby good time talk I leave message
0,sorry Ill later
0,oh brand
0,sorry right happen r 2waxsto wat want come ill medical insurance shell able deliver basic care I m currently shop right medical insurance til friday morning s ill major person guide right insurance
0,time come
0,come today ok tell fool like ok
0,I email yifeng oredi   fr
0,r u sure ll understand Wine   good idea slurp
0,minimum walk 3miles day
0,ok problem taxi c ing   tomorrow tuesday tuesday think r cinema
0,Brainless Baby DollD vehicle sariyag drive madoke barolla
0,I run away frm u I walk slowly amp kill u care stop
1,sorry I miss let talk time I m 07090201529
0,attend phone
0,hate accept single message
0,message phone I m hold
0,I m free
0,Yo trip postpone stock
0,sorry Ill later
0,I wait sir
0,hey Y reply pa
0,hey elaine today meet
0,sorry ve place Ill tomorrow sorry
0,Most tiime let hug break tear
0,tomorrow theatre    come u    tell come tomorrow
0,electricity fml
0,look like find smoke great job
0,andro ice etc etc
0,
0,good afternon love today I hope good maybe interview I wake miss babe passionate kiss sea
0,yup wun believe wat U neva c e msg send shuhui
0,s watch resize
0,dear umma
0,finish miss plenty
1,complimentary 4 STAR Ibiza Holiday 10000 cash need URGENT collection 09066364349 Landline lose box434sk38wp150ppm18
0,I mean oppose drunken night
0,K book huh yoga basic sunday
1,free MSGWe bill mobile number mistake shortcode 83332please 08081263000 charge refundedthis free BT landline
0,ok
0,oops   mum somerset bit far tomo soon x
0,u workin overtime nigpun
0,kallis dismissial 2nd test
0,o guess screwd
1,08712402972 immediately urgent message wait
0,I m meeting later
0,r u cook dinner
0,ok thanx
0,Bull plan float ikea care world live mess day
0,buy
1,URGENT Mobile number award 2000 Bonus Caller Prize Call 09058095201 land line valid 12hrs
0,Heehee funny tho
0,simple arithmetic percentage
0,yeah leave hour s 4 sound
1,value customer I pleased advise follow recent review mob award 1500 Bonus Prize 09066364589
0,thank honey great day
0,Amazing Quote   life difficult decide s wrong lie bring smile truth bring tear
0,good night dear SleepwellampTake care
0,  ask dad pick   lar   wan 2 stay 6 meh
0,jus chillaxin
0,HEY DAS COOL IKNOW 2 WELLDA PERIL STUDENTFINANCIAL CRISISSPK 2 u l8r
0,beautiful Truth Gravity Read carefully heart feel light feel heavy leave goodmorning
1,want New Nokia 3510i colour phone DeliveredTomorrow 300 free minute mobile   100 free text   Free Camcorder reply 08000930705
0,s come hill monster hope great day thing r fine busy
0,Joys father John John   Joys father u ans th hav   ltgt   IQ Tis s IAS question try answer
0,ill obey
0,I search online let know
0,need
0,pic resend
0,remain bro bros
0,uhhhhrmm tb test bad sick
0,haf enuff space like 4 mb
1,life fun great come truly special I forget enjoy   gbpsm
1,want new video phone 600 anytime network min 400 Inclusive Video download 5 week Free deltomorrow 08002888812 reply NOW
1,value customer I pleased advise follow recent review mob award 1500 Bonus Prize 09066368470
1,welcome reply age GENDER begin eg 24 m
1,freemsg 1month unlimited free Activate SmartCall Txt 68866 Subscriptn3gbpwk unlimited Help 08448714184 Stoptxt stop landlineonly
1,mobile 10 mth update late Orange cameravideo phone free Save s free textsweekend Text yes callback orno opt
1,new 2 club   fink meet b gr8 2 c u leave msg 2day wiv ur area 09099726553 reply promise CARLIE x Calls1minMobsmore lkpobox177hp51fl
0,true easy
0,sure parent work Tuesday I need cover story
0,haha okay today weekend leh
0,hi darlin youphone I m athome youwanna chat
0,I know jack shit d sayask helpful want pretend I text response hypotheticalhuagauahahuagahyuhagga
0,ve brainy
0,yeah random dude need change info sheet PARTY   ltgt 7 study safe
1,camera   award SiPix Digital Camera 09061221066 fromm landline Delivery 28 day
0,Christmas occasion celebrate Reflection UR Values Desires Affectionsamp Traditions ideal Christmas
0,send greeting joy happiness gr8 evening
0,hi darlin cantdo anythingtomorrow myparent aretake outfor meal u free Katexxx
0,india win level series mean record
0,plan
0,good hear
0,awesome I deal gate Charles tell night uh yeah
0,time thinkin goin
1,free mobile video player free movie collect text GO 89105 free extra film order ts cs apply 18 yrs
1,save money wedding lingerie wwwbridalpetticoatdreamscouk Choose superb selection national delivery bring WeddingFriend
0,board work fine issue overheat reslove software inst pende I come 8o clock
0,yes I care cause I know
0,wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine KUDIyarasu dhina vaazhthukkal
0,Mon okie lor Haha good cheap n gd food la ex oso okie depend wana eat western chinese food Den u prefer
0,sitting ard lor U leh busy w work
0,  ltgt k oh send home sale
0,sorry   mail
0,ya tell abt tht incident
0,yes outside like 2 hour I family wake cause start 1
